Household ID,Date,Electricity Usage (kWh),Water Usage (Liters),Food Waste (kg),Carbon Footprint (kg CO₂),Location
7639,2023-04-04,18.59,284.8,0.25,17.23,Mumbai
6356,2023-11-24,27.49,310.7,0.49,25.72,Chennai
7380,2023-11-04,24.54,280.3,0.93,23.95,Kolkata
2008,2023-05-15,6.09,166.1,1.08,7.64,Mumbai
5314,2023-07-23,22.33,150.7,1.89,23.88,Bangalore
3508,2023-09-07,17.6,216.4,0.13,16.1,Bangalore
5758,2023-05-27,16.89,124.8,1.54,18.28,Mumbai
3682,2023-12-12,22.29,349.7,0.24,20.54,Bangalore
8311,2023-12-14,9.91,326.6,0.25,9.42,Chennai
1989,2023-09-11,29.54,334.6,1.34,29.27,Delhi
9446,2023-11-30,21.13,151.2,1.83,22.68,Chennai
5711,2023-06-25,14.14,160.9,0.65,14.03,Bangalore
7479,2023-05-05,20.01,404.3,0.61,19.23,Delhi
7964,2023-09-08,10.41,360.6,1.27,11.91,Chennai
9075,2023-05-11,20.85,443.8,1.57,21.9,Bangalore
5452,2023-02-19,5.71,231.6,1.75,8.64,Chennai
9447,2023-04-03,13.53,296.3,0.57,13.32,Bangalore
2007,2023-11-06,23.69,382.4,1.51,24.34,Kolkata
7496,2023-08-08,25.2,488.4,0.68,24.04,Mumbai
8688,2023-11-30,11.32,495.3,1.14,12.47,Bangalore
4908,2023-11-30,18.49,499.6,0.46,17.56,Chennai
3803,2023-01-20,18.21,450.7,0.38,17.15,Bangalore
5379,2023-07-24,15.54,337.8,1.88,17.75,Bangalore
1098,2023-04-01,10.71,53.1,1.14,11.92,Chennai
9388,2023-12-21,22.58,364.8,0.11,20.54,Chennai
1877,2023-06-22,11.31,157.4,1.61,13.4,Delhi
2868,2023-07-08,27.78,75.7,1.41,27.82,Bangalore
3665,2023-11-08,18.21,363.7,0.72,17.83,Kolkata
2388,2023-01-02,26.76,390.2,0.98,26.04,Mumbai
3415,2023-12-27,12.27,346.7,0.95,12.94,Bangalore
9761,2023-06-17,25.18,214.3,0.62,23.9,Chennai
3637,2023-01-24,7.84,280.0,1.96,10.98,Delhi
8242,2023-12-31,24.17,470.7,1.13,24.01,Bangalore
9613,2023-03-09,14.67,378.3,1.8,16.8,Kolkata
3883,2023-07-13,16.75,277.1,1.21,17.5,Chennai
2204,2023-03-25,9.17,317.1,1.41,11.07,Kolkata
1544,2023-07-26,5.47,467.5,0.16,5.24,Kolkata
2223,2023-02-18,21.65,227.2,1.07,21.62,Mumbai
4172,2023-02-01,19.69,95.8,1.47,20.66,Mumbai
9959,2023-11-13,20.56,196.6,0.33,19.16,Bangalore
7450,2023-06-19,11.38,236.8,1.39,13.02,Mumbai
7520,2023-05-09,10.98,172.8,0.26,10.4,Bangalore
1654,2023-04-12,25.76,288.0,1.63,26.44,Bangalore
7821,2023-02-04,24.03,187.2,1.96,25.55,Chennai
3446,2023-11-03,13.42,96.4,1.29,14.66,Chennai
6892,2023-07-18,20.95,134.6,0.25,19.36,Delhi
9412,2023-10-28,25.7,463.2,1.21,25.55,Mumbai
4666,2023-03-18,27.22,333.3,1.51,27.52,Delhi
5277,2023-11-17,5.15,191.4,1.87,8.38,Kolkata
5402,2023-01-14,25.34,215.1,0.19,23.19,Bangalore
3569,2023-12-15,13.76,272.0,1.57,15.52,Bangalore
6515,2023-05-11,22.96,352.9,0.35,21.36,Chennai
4985,2023-08-26,14.29,312.0,1.6,16.06,Kolkata
9167,2023-10-07,20.16,469.7,1.79,21.72,Bangalore
8448,2023-03-06,21.17,331.6,1.74,22.53,Bangalore
5310,2023-05-18,15.12,459.9,1.34,16.29,Kolkata
4019,2023-09-26,17.82,52.4,1.05,18.14,Kolkata
4681,2023-08-16,23.16,450.8,1.76,24.36,Bangalore
5196,2023-07-20,16.91,374.7,1.09,17.4,Kolkata
1572,2023-05-22,5.35,127.5,0.46,5.74,Mumbai
5753,2023-04-10,5.32,168.4,1.89,8.57,Kolkata
8082,2023-05-18,21.53,294.3,0.81,21.0,Delhi
5002,2023-06-17,26.18,106.2,1.29,26.14,Delhi
6629,2023-04-09,24.63,403.4,0.48,23.13,Bangalore
9417,2023-11-07,12.76,406.0,0.31,12.1,Bangalore
5200,2023-11-15,16.78,185.4,1.15,17.4,Chennai
2997,2023-11-23,10.85,81.4,1.15,12.07,Kolkata
9963,2023-12-21,29.73,495.0,0.8,28.36,Delhi
8422,2023-03-07,11.51,162.8,0.69,11.74,Chennai
5524,2023-12-01,15.41,80.4,0.81,15.49,Bangalore
9625,2023-11-25,22.03,198.5,1.61,23.05,Mumbai
4407,2023-02-16,26.9,486.1,0.78,25.77,Kolkata
7731,2023-12-03,6.29,406.8,1.85,9.36,Chennai
8795,2023-08-19,12.53,266.1,0.31,11.9,Mumbai
3793,2023-11-04,19.22,187.4,1.87,21.04,Bangalore
8334,2023-05-26,20.46,240.5,1.41,21.23,Delhi
3911,2023-07-26,6.75,57.8,0.75,7.58,Chennai
8952,2023-05-26,21.6,373.3,0.11,19.66,Chennai
3415,2023-06-01,18.2,94.8,1.62,19.62,Bangalore
1250,2023-10-06,25.69,283.6,1.94,27.0,Bangalore
5951,2023-05-20,10.55,304.6,1.97,13.44,Delhi
9098,2023-05-31,9.88,50.8,0.9,10.69,Delhi
6289,2023-01-21,24.83,490.9,0.23,22.81,Delhi
9102,2023-09-11,22.6,186.0,0.7,21.74,Mumbai
8257,2023-03-05,24.79,84.8,0.69,23.69,Mumbai
6565,2023-08-06,24.55,434.5,0.29,22.68,Bangalore
7437,2023-03-13,7.6,118.4,1.1,9.04,Chennai
2173,2023-06-11,11.96,61.2,1.25,13.26,Mumbai
9624,2023-05-10,11.5,272.6,1.48,13.31,Bangalore
1835,2023-03-10,28.36,108.5,0.2,25.92,Mumbai
3262,2023-08-13,17.19,492.1,0.62,16.71,Delhi
5567,2023-09-03,7.78,54.7,0.77,8.54,Bangalore
4815,2023-03-09,12.24,73.0,1.8,14.62,Delhi
1246,2023-04-17,26.8,425.0,1.81,27.74,Kolkata
3429,2023-04-19,26.18,157.9,0.59,24.74,Chennai
6287,2023-11-24,27.51,460.2,1.03,26.82,Delhi
3607,2023-04-13,14.71,190.0,0.91,15.06,Chennai
6930,2023-05-21,21.03,81.4,1.1,21.13,Bangalore
5022,2023-03-06,11.95,54.8,0.64,12.03,Kolkata
5784,2023-05-14,9.52,177.2,0.98,10.53,Chennai
7617,2023-07-18,5.55,263.2,0.38,5.76,Mumbai
4151,2023-06-04,10.59,50.5,1.45,12.43,Bangalore
6580,2023-03-20,20.11,311.5,0.8,19.7,Kolkata
8054,2023-09-07,27.61,200.1,1.13,27.11,Mumbai
8706,2023-03-28,8.34,225.6,1.25,10.01,Mumbai
8619,2023-10-31,27.95,167.6,1.69,28.54,Kolkata
5573,2023-08-29,13.63,288.1,0.26,12.79,Delhi
4491,2023-03-29,15.67,153.6,1.02,16.14,Kolkata
1706,2023-11-20,14.12,110.7,1.8,16.31,Kolkata
7997,2023-06-21,15.22,450.8,0.73,15.16,Kolkata
6233,2023-12-23,11.48,225.7,0.94,12.21,Chennai
9945,2023-01-17,22.47,84.6,0.26,20.74,Delhi
6755,2023-08-11,23.95,153.6,1.53,24.62,Bangalore
7960,2023-10-21,25.58,189.5,0.26,23.54,Mumbai
9779,2023-11-06,13.53,396.3,1.3,14.78,Chennai
2334,2023-08-07,24.12,60.0,0.81,23.33,Delhi
6588,2023-08-22,20.94,265.2,0.74,20.33,Kolkata
2847,2023-09-05,28.95,233.5,1.21,28.48,Chennai
7851,2023-02-21,15.62,485.8,1.18,16.42,Chennai
8211,2023-01-15,29.81,131.0,0.87,28.57,Mumbai
8865,2023-11-20,23.51,332.5,0.63,22.42,Bangalore
4317,2023-04-22,24.41,141.0,1.07,24.11,Delhi
7811,2023-07-03,5.64,296.8,0.61,6.3,Delhi
1164,2023-12-26,17.43,299.8,0.3,16.29,Delhi
8060,2023-01-07,18.21,83.9,1.62,19.63,Kolkata
4057,2023-02-20,6.02,255.4,1.43,8.28,Kolkata
5428,2023-11-10,12.8,257.5,0.26,12.04,Chennai
1402,2023-08-29,28.89,193.6,0.41,26.82,Bangalore
9605,2023-09-02,15.65,174.7,0.29,14.66,Mumbai
9236,2023-12-31,9.67,150.9,1.6,11.9,Mumbai
7349,2023-07-05,17.83,52.7,1.57,19.19,Bangalore
5157,2023-10-14,5.84,50.8,0.88,7.02,Delhi
1867,2023-04-02,17.9,315.4,1.66,19.43,Bangalore
9210,2023-04-16,19.86,181.2,1.95,21.77,Mumbai
1364,2023-01-13,13.94,125.5,1.94,16.43,Kolkata
8467,2023-05-26,24.06,358.1,1.96,25.57,Bangalore
7571,2023-04-29,8.39,288.0,1.71,10.97,Chennai
1579,2023-07-22,26.95,461.7,0.51,25.28,Kolkata
8674,2023-05-21,28.89,424.0,0.21,26.42,Chennai
9737,2023-04-25,5.03,377.0,1.64,7.81,Chennai
7468,2023-06-01,26.07,107.0,0.69,24.84,Bangalore
5150,2023-02-26,17.65,349.7,0.74,17.36,Chennai
4039,2023-06-06,16.54,362.3,0.24,15.37,Delhi
5137,2023-11-06,10.97,393.5,1.46,12.79,Bangalore
1452,2023-05-13,16.18,168.4,0.92,16.4,Mumbai
7537,2023-06-12,28.76,338.1,0.49,26.86,Delhi
2381,2023-10-02,10.27,328.2,1.34,11.92,Kolkata
9154,2023-07-02,9.48,223.4,1.96,12.45,Bangalore
2467,2023-03-18,11.05,348.6,1.05,12.04,Mumbai
3738,2023-11-21,18.8,89.0,1.25,19.42,Mumbai
8572,2023-02-13,28.26,339.6,0.41,26.25,Bangalore
7747,2023-07-25,19.35,322.7,0.41,18.24,Delhi
1880,2023-02-07,11.09,144.8,0.97,11.92,Mumbai
4149,2023-11-14,16.01,418.2,1.71,17.83,Bangalore
9276,2023-01-22,14.76,443.5,1.83,16.94,Bangalore
8892,2023-03-14,6.16,144.7,1.32,8.18,Chennai
5144,2023-08-29,17.77,84.2,0.78,17.55,Bangalore
2168,2023-06-03,8.15,321.6,1.53,10.4,Mumbai
4129,2023-08-25,26.06,266.0,0.65,24.75,Chennai
4645,2023-01-05,18.72,242.4,0.52,17.89,Mumbai
3526,2023-08-09,26.12,392.5,1.61,26.73,Delhi
4516,2023-11-06,28.9,486.3,1.53,29.07,Delhi
4367,2023-03-27,28.58,264.9,1.78,29.28,Mumbai
8338,2023-06-26,7.51,52.8,1.2,9.16,Kolkata
4555,2023-09-16,28.62,318.3,1.8,29.36,Kolkata
6111,2023-08-08,24.89,344.3,0.15,22.7,Kolkata
7752,2023-02-07,24.44,422.6,0.58,23.16,Mumbai
1445,2023-05-22,7.25,139.7,1.63,9.78,Bangalore
7364,2023-08-23,9.49,285.9,0.9,10.34,Chennai
4626,2023-07-22,29.38,251.2,0.55,27.54,Bangalore
5016,2023-11-25,10.33,349.0,1.61,12.52,Mumbai
4875,2023-10-21,9.23,78.8,1.66,11.63,Bangalore
6497,2023-06-21,14.06,447.8,0.97,14.59,Delhi
7238,2023-05-05,27.83,280.0,0.99,27.03,Chennai
1261,2023-11-22,16.9,444.7,1.58,18.37,Mumbai
5992,2023-03-06,28.01,203.1,1.57,28.35,Chennai
5025,2023-10-08,13.36,344.1,1.75,15.52,Kolkata
9283,2023-09-29,10.66,480.5,1.33,12.25,Kolkata
5222,2023-09-01,17.38,474.5,0.45,16.54,Delhi
5175,2023-01-15,20.39,474.8,1.14,20.63,Mumbai
4443,2023-08-14,14.79,69.3,0.83,14.97,Kolkata
6011,2023-05-11,13.65,231.4,0.15,12.58,Chennai
1693,2023-07-14,10.45,77.4,0.47,10.34,Chennai
9347,2023-10-20,11.88,189.3,0.49,11.67,Delhi
2812,2023-07-28,21.83,128.6,0.26,20.17,Kolkata
6724,2023-04-23,14.25,329.1,0.96,14.74,Bangalore
2407,2023-09-01,6.99,401.3,1.07,8.43,Kolkata
9032,2023-06-15,8.45,281.0,0.75,9.1,Delhi
2410,2023-07-10,14.31,408.0,0.88,14.64,Kolkata
4497,2023-09-14,28.11,55.8,1.14,27.58,Mumbai
5372,2023-11-23,14.48,419.2,0.33,13.69,Delhi
8394,2023-08-06,6.52,130.3,1.17,8.21,Bangalore
1551,2023-12-25,15.45,257.4,1.45,16.8,Chennai
5332,2023-10-02,21.72,249.2,1.76,23.07,Kolkata
1997,2023-02-21,19.84,442.9,0.67,19.2,Chennai
5076,2023-06-07,11.97,484.7,1.52,13.81,Delhi
7099,2023-12-29,22.2,164.8,1.25,22.48,Chennai
6555,2023-02-24,20.77,80.3,1.06,20.81,Mumbai
5052,2023-01-14,9.3,342.7,1.85,12.07,Delhi
6303,2023-09-26,9.05,276.3,1.28,10.71,Delhi
9118,2023-12-06,18.68,304.6,0.8,18.41,Kolkata
7102,2023-03-31,21.49,70.8,1.45,22.24,Delhi
6490,2023-01-27,29.05,398.9,1.92,29.98,Mumbai
9564,2023-03-30,15.55,154.6,1.84,17.68,Kolkata
6616,2023-02-10,24.12,200.7,1.96,25.63,Mumbai
3248,2023-10-31,7.91,152.8,0.28,7.68,Bangalore
1848,2023-09-25,27.24,475.7,0.94,26.4,Kolkata
7354,2023-05-18,20.83,125.9,0.92,20.59,Delhi
9695,2023-01-06,20.73,379.5,0.83,20.32,Delhi
9070,2023-08-30,8.56,160.6,0.44,8.58,Delhi
9894,2023-06-11,5.99,241.2,1.68,8.75,Bangalore
4625,2023-06-29,22.54,498.2,1.38,23.05,Mumbai
1314,2023-10-24,7.93,95.3,1.25,9.64,Delhi
3376,2023-01-06,8.17,446.6,0.95,9.25,Chennai
5378,2023-09-28,9.69,475.7,0.84,10.4,Delhi
9449,2023-09-29,7.44,364.2,1.59,9.88,Kolkata
1574,2023-06-05,20.63,54.5,1.1,20.77,Kolkata
6585,2023-03-26,15.55,419.4,1.25,16.5,Chennai
6492,2023-07-19,11.65,447.0,0.29,11.07,Bangalore
9949,2023-01-10,16.02,491.4,1.0,16.42,Kolkata
3810,2023-05-18,26.1,427.7,0.35,24.19,Bangalore
9134,2023-08-30,28.18,250.5,0.2,25.76,Bangalore
6670,2023-07-20,17.19,359.9,1.41,18.29,Chennai
8715,2023-06-05,19.17,268.3,0.62,18.49,Kolkata
7567,2023-10-02,11.43,208.9,1.93,14.15,Delhi
4459,2023-08-13,17.84,331.9,1.25,18.56,Bangalore
7117,2023-03-09,23.7,396.4,1.33,23.99,Bangalore
4992,2023-07-03,17.3,336.2,0.47,16.51,Kolkata
8837,2023-07-14,12.55,422.0,0.34,11.98,Kolkata
1203,2023-02-11,19.55,129.4,1.1,19.8,Chennai
3775,2023-05-31,28.67,218.2,1.86,29.52,Mumbai
2992,2023-03-25,27.2,190.7,0.21,24.9,Mumbai
3243,2023-05-14,24.23,137.4,1.07,23.95,Mumbai
9498,2023-11-05,11.91,249.4,0.48,11.68,Bangalore
2687,2023-12-20,11.04,476.5,1.59,13.12,Chennai
5109,2023-10-25,25.96,292.1,1.4,26.16,Mumbai
2860,2023-01-30,9.53,178.9,0.28,9.14,Kolkata
6176,2023-01-09,20.14,209.3,1.27,20.67,Bangalore
1722,2023-06-19,15.97,325.9,1.97,18.31,Bangalore
9971,2023-10-17,16.7,208.7,1.1,17.23,Kolkata
9720,2023-06-17,16.36,292.3,0.64,16.0,Chennai
5893,2023-12-10,27.5,173.4,0.39,25.53,Chennai
1343,2023-05-25,7.18,205.7,1.98,10.42,Mumbai
6398,2023-08-16,24.57,367.6,1.17,24.45,Kolkata
9400,2023-11-02,25.88,313.1,0.81,24.91,Delhi
5736,2023-03-17,28.57,92.1,0.51,26.73,Chennai
4406,2023-08-11,16.31,487.9,1.91,18.5,Mumbai
1919,2023-06-26,17.5,72.2,1.29,18.33,Bangalore
6819,2023-07-08,29.03,87.3,0.21,26.55,Chennai
3044,2023-10-29,16.46,365.6,0.21,15.23,Delhi
1418,2023-02-15,17.59,368.6,1.88,19.59,Bangalore
2749,2023-01-17,13.31,58.5,1.45,14.88,Bangalore
8378,2023-03-07,5.79,339.2,0.3,5.81,Kolkata
2099,2023-12-26,15.83,65.0,1.29,16.83,Kolkata
4392,2023-09-18,21.38,482.3,0.9,21.04,Chennai
3772,2023-05-03,22.25,363.3,1.6,23.22,Delhi
7784,2023-08-19,5.16,134.0,0.62,5.88,Kolkata
2545,2023-05-05,25.03,121.1,0.83,24.19,Mumbai
2070,2023-04-22,17.31,306.3,0.42,16.42,Bangalore
7522,2023-09-29,18.02,335.1,0.58,17.38,Mumbai
2850,2023-03-22,29.04,424.1,0.46,27.06,Bangalore
6053,2023-09-03,12.11,456.5,0.15,11.2,Mumbai
3939,2023-12-13,24.04,226.6,0.19,22.02,Bangalore
8194,2023-11-24,19.37,429.8,1.69,20.81,Kolkata
6851,2023-08-03,22.52,294.1,1.63,23.53,Mumbai
7673,2023-12-18,15.45,261.8,0.37,14.64,Chennai
1678,2023-08-23,11.98,364.5,1.37,13.52,Chennai
1988,2023-03-23,18.65,96.4,1.52,19.82,Delhi
2502,2023-10-21,14.37,169.4,0.2,13.33,Delhi
2789,2023-11-06,10.57,417.5,0.27,10.05,Delhi
6281,2023-03-17,25.98,276.8,1.17,25.72,Mumbai
6027,2023-01-15,16.9,458.6,0.81,16.83,Bangalore
2425,2023-08-08,26.18,89.9,1.43,26.42,Delhi
7654,2023-08-18,16.85,191.0,1.16,17.48,Kolkata
3440,2023-09-22,18.92,210.0,0.16,17.35,Chennai
7856,2023-09-21,29.88,240.2,1.4,29.69,Chennai
8367,2023-04-20,28.79,494.1,0.49,26.89,Kolkata
3594,2023-11-03,11.79,189.8,0.69,11.99,Chennai
5689,2023-07-19,26.72,283.4,1.5,27.05,Mumbai
3436,2023-08-14,14.76,291.2,1.57,16.42,Kolkata
6517,2023-07-04,6.78,396.9,0.76,7.62,Mumbai
7310,2023-01-31,19.39,283.0,0.27,17.99,Chennai
4539,2023-04-12,29.43,322.6,1.56,29.61,Kolkata
4483,2023-09-16,29.36,389.0,1.75,29.92,Kolkata
8371,2023-04-09,8.16,95.5,1.93,11.2,Kolkata
3241,2023-12-05,24.28,483.6,0.7,23.25,Chennai
7378,2023-10-26,25.07,430.8,0.34,23.24,Chennai
3765,2023-10-12,14.22,224.9,1.88,16.56,Chennai
5911,2023-09-23,21.46,377.8,0.86,21.03,Delhi
1403,2023-05-20,17.2,393.0,0.28,16.04,Delhi
4382,2023-10-29,10.7,432.6,1.05,11.73,Bangalore
5163,2023-10-13,24.03,134.7,0.46,22.55,Kolkata
8630,2023-12-16,11.57,366.7,0.78,11.97,Chennai
1087,2023-08-04,13.51,65.0,0.71,13.58,Kolkata
6816,2023-02-01,9.75,102.0,1.98,12.74,Mumbai
6470,2023-10-30,22.98,399.2,1.32,23.32,Mumbai
7276,2023-03-29,16.47,415.9,1.03,16.88,Chennai
6739,2023-03-04,16.08,316.6,1.08,16.63,Delhi
5273,2023-10-06,20.11,311.8,1.25,20.6,Bangalore
7523,2023-03-15,8.93,387.3,1.76,11.56,Delhi
6003,2023-11-02,27.45,457.7,0.38,25.46,Kolkata
9038,2023-05-04,16.63,239.5,1.24,17.45,Delhi
7606,2023-09-26,14.16,101.7,0.71,14.16,Chennai
3064,2023-10-12,8.17,427.5,1.19,9.73,Delhi
6315,2023-05-01,9.2,203.7,1.08,10.44,Mumbai
1317,2023-12-12,28.01,110.2,0.16,25.53,Chennai
2502,2023-07-31,16.42,326.6,1.21,17.2,Chennai
7130,2023-05-28,23.05,310.1,1.45,23.64,Chennai
8419,2023-03-19,7.01,263.4,0.57,7.45,Delhi
3042,2023-12-31,21.09,436.9,0.3,19.58,Mumbai
5598,2023-01-14,28.04,172.5,0.5,26.24,Delhi
1118,2023-05-16,12.5,56.0,1.31,13.87,Kolkata
1709,2023-10-31,19.48,195.6,0.99,19.51,Bangalore
4557,2023-10-07,28.51,54.4,1.74,29.14,Bangalore
4250,2023-03-20,22.98,294.6,0.64,21.96,Bangalore
9061,2023-08-31,6.56,220.2,0.79,7.48,Kolkata
9609,2023-07-12,14.47,416.3,1.1,15.22,Kolkata
3603,2023-08-30,7.14,408.9,0.97,8.37,Kolkata
2101,2023-02-20,26.53,245.6,1.14,26.16,Mumbai
5421,2023-08-20,20.54,147.4,0.69,19.87,Chennai
8857,2023-09-16,28.91,240.1,0.42,26.86,Kolkata
9177,2023-08-06,5.49,338.6,1.63,8.2,Bangalore
7082,2023-07-25,15.58,135.6,0.17,14.36,Bangalore
7658,2023-11-10,7.61,397.9,0.8,8.45,Delhi
3261,2023-11-07,13.76,198.8,0.27,12.92,Chennai
9021,2023-04-30,9.05,469.5,1.5,11.15,Kolkata
1508,2023-03-21,13.22,280.3,0.79,13.48,Chennai
3379,2023-02-11,25.48,431.2,0.16,23.25,Kolkata
9879,2023-01-21,9.02,327.2,0.24,8.6,Bangalore
5752,2023-01-10,16.84,299.6,0.48,16.12,Chennai
6495,2023-11-09,28.04,357.0,1.6,28.44,Chennai
4209,2023-06-02,29.97,415.2,1.62,30.21,Kolkata
8398,2023-11-08,11.27,340.0,1.99,14.12,Kolkata
7743,2023-10-21,28.39,408.8,0.56,26.67,Chennai
6648,2023-03-27,11.53,135.7,0.21,10.8,Kolkata
6171,2023-04-23,15.34,174.9,0.64,15.09,Chennai
8890,2023-07-08,26.95,153.4,0.44,25.14,Delhi
1324,2023-04-22,24.65,409.2,1.45,25.08,Chennai
4557,2023-06-24,26.44,88.8,1.94,27.68,Mumbai
4587,2023-11-06,25.01,408.1,0.62,23.75,Chennai
1151,2023-10-29,10.88,225.1,0.72,11.23,Delhi
1954,2023-01-04,18.97,85.8,0.77,18.61,Delhi
5354,2023-08-10,14.63,241.0,1.73,16.63,Bangalore
8160,2023-08-09,16.49,185.2,1.2,17.24,Bangalore
1687,2023-06-20,8.85,316.4,1.95,11.86,Mumbai
9501,2023-11-14,12.89,262.6,1.29,14.18,Kolkata
4127,2023-08-01,26.44,183.5,1.44,26.68,Kolkata
7763,2023-09-10,27.44,438.0,0.27,25.24,Delhi
4395,2023-05-04,20.25,233.1,1.91,22.04,Delhi
1845,2023-05-08,17.46,261.8,1.29,18.29,Bangalore
2164,2023-08-01,22.82,431.0,1.09,22.72,Delhi
6904,2023-04-22,20.22,90.1,0.84,19.88,Chennai
6360,2023-03-26,29.59,225.5,0.25,27.13,Chennai
1354,2023-01-04,9.75,231.3,0.35,9.48,Mumbai
2872,2023-03-06,16.23,273.1,0.12,14.85,Chennai
3024,2023-11-14,27.96,97.8,2.0,29.16,Mumbai
3817,2023-12-12,27.87,96.2,1.59,28.26,Bangalore
4832,2023-04-30,17.38,237.4,1.62,18.88,Chennai
9257,2023-08-31,8.37,64.9,1.49,10.51,Mumbai
3581,2023-05-17,25.37,164.7,1.02,24.87,Kolkata
3486,2023-09-04,19.63,140.5,0.27,18.21,Mumbai
9418,2023-02-14,24.33,270.2,0.24,22.38,Chennai
3443,2023-05-26,16.56,55.0,1.84,18.58,Mumbai
9919,2023-06-25,10.1,354.1,0.1,9.29,Bangalore
2036,2023-02-11,5.6,435.0,1.43,7.9,Delhi
9684,2023-10-24,18.98,368.0,1.29,19.66,Kolkata
8435,2023-03-30,9.03,418.1,1.05,10.23,Bangalore
2548,2023-08-06,9.68,339.5,1.95,12.61,Kolkata
6065,2023-08-16,15.91,278.3,0.48,15.28,Kolkata
7496,2023-10-25,16.05,148.6,1.59,17.62,Mumbai
7183,2023-10-18,11.86,175.8,1.38,13.43,Delhi
4957,2023-03-08,8.3,193.0,1.95,11.37,Mumbai
4407,2023-09-08,28.62,67.1,1.87,29.5,Mumbai
1639,2023-02-10,8.29,460.9,0.34,8.14,Chennai
1172,2023-04-09,13.77,455.1,0.68,13.75,Mumbai
6666,2023-11-02,12.62,98.5,1.72,14.8,Delhi
5354,2023-12-26,26.66,300.5,0.53,25.05,Bangalore
4959,2023-12-08,15.25,260.4,0.82,15.36,Mumbai
9708,2023-03-20,8.1,357.5,1.29,9.87,Delhi
9714,2023-10-28,5.26,321.4,1.17,7.07,Mumbai
3886,2023-07-18,23.05,105.9,1.32,23.38,Kolkata
3164,2023-05-27,22.86,347.0,1.46,23.49,Mumbai
4945,2023-04-16,15.44,324.0,1.48,16.86,Chennai
6235,2023-07-12,8.16,289.1,1.5,10.34,Kolkata
8746,2023-05-02,14.29,231.1,1.98,16.82,Delhi
3590,2023-03-18,19.75,479.7,0.78,19.34,Mumbai
8754,2023-11-08,22.6,432.2,0.18,20.7,Kolkata
5934,2023-04-22,6.96,313.3,0.76,7.78,Kolkata
5076,2023-12-15,18.91,52.9,1.83,20.68,Bangalore
6185,2023-10-24,11.9,244.5,0.26,11.23,Kolkata
2093,2023-06-19,20.43,365.2,1.33,21.05,Delhi
4880,2023-01-06,21.2,102.8,0.9,20.88,Mumbai
7559,2023-07-16,27.77,232.9,1.85,28.69,Kolkata
3785,2023-04-08,15.26,136.3,1.86,17.45,Delhi
7065,2023-11-25,18.44,202.2,1.59,19.78,Bangalore
7539,2023-08-18,11.71,62.0,0.29,11.12,Mumbai
2574,2023-06-17,12.16,107.0,0.15,11.24,Chennai
6676,2023-10-24,6.15,254.6,0.36,6.26,Kolkata
9060,2023-09-22,12.15,454.2,0.71,12.36,Kolkata
4990,2023-01-08,6.6,270.8,0.56,7.06,Bangalore
6210,2023-06-21,29.1,253.9,0.8,27.79,Delhi
5845,2023-12-26,20.61,404.4,0.37,19.29,Bangalore
2189,2023-07-14,9.33,170.5,1.53,11.46,Delhi
3689,2023-09-26,7.92,92.8,1.71,10.55,Mumbai
5095,2023-01-19,14.25,144.3,1.03,14.89,Kolkata
2875,2023-12-20,12.69,406.1,1.92,15.26,Chennai
8768,2023-12-18,11.98,354.7,0.33,11.44,Bangalore
4406,2023-02-18,16.7,91.2,0.3,15.63,Chennai
4932,2023-12-22,27.82,350.2,0.48,26.0,Chennai
9240,2023-12-04,19.2,469.2,1.97,21.22,Kolkata
6408,2023-06-07,18.03,70.2,0.89,18.01,Kolkata
4861,2023-03-07,25.16,327.4,1.86,26.36,Chennai
8406,2023-12-13,5.1,220.6,0.48,5.55,Mumbai
3833,2023-02-28,9.93,275.5,1.71,12.36,Chennai
6285,2023-11-05,17.4,287.7,0.69,17.04,Delhi
8645,2023-11-04,22.63,397.0,1.5,23.37,Delhi
5777,2023-12-03,17.13,300.7,1.95,19.32,Delhi
3735,2023-06-08,9.09,316.9,1.87,11.92,Delhi
9273,2023-09-28,28.25,199.8,1.68,28.78,Bangalore
9278,2023-05-01,13.22,106.7,0.2,12.3,Mumbai
7368,2023-09-11,24.71,357.2,1.25,24.74,Bangalore
1821,2023-09-18,27.29,50.2,1.69,27.94,Bangalore
8525,2023-05-15,13.66,197.9,0.86,14.01,Delhi
1162,2023-10-01,26.13,148.1,1.49,26.5,Mumbai
8777,2023-02-25,22.77,224.8,0.36,21.21,Mumbai
2932,2023-11-27,27.61,190.1,0.44,25.73,Chennai
4535,2023-04-06,11.28,366.9,1.32,12.79,Bangalore
6956,2023-04-24,28.28,167.1,0.93,27.31,Mumbai
4446,2023-12-23,6.63,302.3,0.51,6.99,Kolkata
3790,2023-01-28,24.84,255.1,0.64,23.64,Bangalore
3707,2023-11-02,15.89,410.5,1.28,16.86,Mumbai
8959,2023-01-02,9.45,242.6,1.48,11.46,Kolkata
4933,2023-07-31,6.99,438.7,0.49,7.27,Kolkata
4385,2023-03-09,14.74,50.1,1.91,17.09,Kolkata
7636,2023-05-08,14.73,322.2,0.12,13.5,Delhi
1922,2023-11-29,10.75,54.4,1.43,12.54,Chennai
9089,2023-01-24,10.39,371.3,0.65,10.65,Chennai
1564,2023-09-10,14.99,155.7,1.01,15.51,Mumbai
4258,2023-08-18,15.25,221.0,1.18,16.08,Mumbai
3500,2023-06-25,16.06,221.2,1.17,16.79,Chennai
5566,2023-08-09,26.72,430.9,1.57,27.19,Kolkata
